ts,gpu,cpu1,cpu2,cpu3,cpu4,ram,temp_gpu,temp_cpu,power
1765483994.7915118,27,21,20,23,20,3.7129173278808594,38.0,37.5,4.78
1765483994.9943407,99,25,22,31,53,3.7129135131835938,38.5,38.0,7.854
1765483995.195988,99,25,22,31,53,3.7129135131835938,38.5,38.0,7.854
1765483995.3971462,99,20,18,22,28,3.7138900756835938,38.0,39.0,6.189
1765483995.5984192,99,20,18,22,28,3.7138900756835938,38.0,39.0,6.189
1765483995.8016012,99,20,18,22,28,3.7138900756835938,38.0,39.0,6.189
1765483996.0036292,99,39,14,11,19,3.7127342224121094,38.5,38.0,7.2
1765483996.2068245,99,39,14,11,19,3.7127342224121094,38.5,38.0,7.2
1765483996.4091926,99,20,30,34,16,3.712665557861328,38.0,38.5,6.5
1765483996.6110187,99,20,30,34,16,3.712665557861328,38.0,38.5,6.5
1765483996.8126717,99,20,30,34,16,3.712665557861328,38.0,38.5,6.5
1765483997.0157197,99,32,24,16,39,3.7126617431640625,38.5,38.0,7.507
1765483997.2170265,99,32,24,16,39,3.7126617431640625,38.5,38.0,7.507
1765483997.4181414,99,27,24,27,25,3.7140121459960938,38.0,38.5,7.934
1765483997.62015,99,27,24,27,25,3.7140121459960938,38.0,38.5,7.934
1765483997.8231378,99,27,24,27,25,3.7140121459960938,38.0,38.5,7.934
1765483998.0246964,99,17,17,38,10,3.7124710083007812,38.5,38.5,7.04
1765483998.2256846,99,17,17,38,10,3.7124710083007812,38.5,38.5,7.04
1765483998.4267771,99,16,26,20,33,3.712757110595703,38.5,38.5,6.902
